,Shape_type,Latitude,r_pl,l_pl,t_pl,V_pl,S_pl,V_T,Shape_factor,Density,time_length
716,fiber,13.7,5.2003875151962966e-05,0.000307,0.00388696,5.891090985225152e-13,5.5348633969991354e-08,5.891090985225152e-13,0.4041529612646921,867,500
717,fiber,13.7,4.8301686201028546e-05,0.000554,0.0061182400000000005,4.720363958430149e-13,6.073366619690797e-08,4.720363958430149e-13,0.20260350210904535,875,500
718,fiber,13.7,0.00020205587669994412,0.00011399999999999999,0.00381253,3.455437705574551e-11,1.4349234607341372e-06,3.455437705574551e-11,0.39717502877299427,887,500
719,film,13.7,0.0002579387805209225,0.0047009999999999994,0.00413721,7.188504286862151e-11,1.967955818484567e-06,7.188504286862151e-11,0.3004089079897548,988,500
720,film,13.7,0.00011193763941363498,0.003653,0.00026959,5.875124058667426e-12,1.8466558769072223e-07,5.875124058667426e-12,0.6029220704757153,957,500
721,sphere,13.7,6.210520146743845e-05,0.003294,0.00641981,1.0033963899584239e-12,4.846919579599953e-08,1.0033963899584239e-12,0.9,996,500
722,film,13.7,2.5711605540598724e-06,0.0069889999999999996,1.261e-05,7.119937794106254e-17,1.1751112672361282e-10,7.119937794106254e-17,0.49988979289344904,925,500
723,sphere,13.7,1.2603752177196174e-05,0.00025499999999999996,0.00510885,8.38664335643325e-15,1.9962253871368026e-09,8.38664335643325e-15,0.9,990,500
724,sphere,13.7,6.749051377212428e-06,0.007783999999999999,0.00116684,1.2877062748722123e-15,5.723943423604855e-10,1.2877062748722123e-15,0.9,984,500
725,film,13.7,6.839247312665251e-05,0.010289,0.00056996,1.3400269558054451e-12,1.0267009912379914e-07,1.3400269558054451e-12,0.4048251652050853,903,500
726,fiber,13.7,4.083889884053864e-05,0.00018999999999999998,0.00118601,2.853058520175811e-13,3.210623255666543e-08,2.853058520175811e-13,0.49777446838062755,970,500
727,fiber,13.7,0.00018178613856576078,0.001083,0.00083456,2.5163491657108743e-11,6.781403474804946e-07,2.5163491657108743e-11,0.40072806820895857,972,500
728,sphere,13.7,2.7341214769204504e-05,0.01262,0.00943675,8.561345591490488e-14,9.393890136659332e-09,8.561345591490488e-14,0.9,936,500
729,film,13.7,3.084121576377145e-05,0.00635,0.00015475,1.2288053067468804e-13,1.7046419153465804e-08,1.2288053067468804e-13,0.4958207322521589,912,500
730,sphere,13.7,0.00020817616478686988,0.010032,0.00481534,3.779041134571789e-11,5.445927690772033e-07,3.779041134571789e-11,0.8,957,500
731,film,13.7,1.1932090575152413e-05,0.003851,0.00010071,7.116037588381717e-15,3.1422783656198892e-09,7.116037588381717e-15,0.4026088281767291,906,500
732,film,13.7,0.00011447916282758488,0.009649999999999999,0.0043174,6.284459673360408e-12,5.868267830360276e-07,6.284459673360408e-12,0.19844393436788527,962,500
733,fiber,13.7,3.671932715580476e-05,0.000222,0.00589833,2.0738280919082042e-13,2.7789546581616527e-08,2.0738280919082042e-13,0.3952400049107514,888,500
734,fiber,13.7,4.652916412722785e-05,0.00036899999999999997,0.00673173,4.2195327446892885e-13,4.880741649894112e-08,4.2195327446892885e-13,0.3020856660852136,899,500
735,fiber,13.7,0.00019224747512488455,0.000699,0.00063366,2.976257778590424e-11,6.8161871110261e-07,2.976257778590424e-11,0.5975145993943248,990,500
736,film,13.7,2.5013840072877777e-05,0.007626999999999999,0.00020874,6.555860681554561e-14,1.3741757552015748e-08,6.555860681554561e-14,0.4045883021924552,976,500
737,sphere,13.7,1.998889057527587e-05,0.008321,0.00772088,3.3454510591847256e-14,5.020965590740727e-09,3.3454510591847256e-14,0.9,960,500
738,fiber,13.7,0.0002477386246277034,0.002002,0.00240565,6.368978398022541e-11,1.3930720336724818e-06,6.368978398022541e-11,0.2962421051302337,882,500
739,fiber,13.7,0.00016513961194967956,0.0009889999999999999,0.00448527,1.886437358677896e-11,5.604961867079922e-07,1.886437358677896e-11,0.3987677811055463,964,500
740,fiber,13.7,0.0002995793592632519,9.9e-05,0.00527467,1.1262226879497631e-10,4.924707487429866e-06,1.1262226879497631e-10,0.19994217729381447,910,500
741,fiber,13.7,2.2894822146920734e-05,1.3e-05,0.00315796,5.026902151567782e-14,1.833306550393451e-08,5.026902151567782e-14,0.40000567971927337,928,500
742,film,13.7,0.00014924935148465454,0.000759,0.00558804,1.3925986423856074e-11,9.938734911249228e-07,1.3925986423856074e-11,0.19915383073065002,918,500
743,film,13.7,6.391509401856324e-05,0.000823,0.00103979,1.0937017464387426e-12,1.216475376000267e-07,1.0937017464387426e-12,0.2983997177844555,935,500
744,sphere,13.7,3.112010328637048e-05,0.006885,0.00461594,1.262442767109614e-13,1.2170037697103529e-08,1.262442767109614e-13,0.9,854,500
745,fiber,13.7,7.355668877987909e-05,0.000266,0.00553643,1.667074935223779e-12,9.971767861640007e-08,1.667074935223779e-12,0.599655980314451,962,500
746,sphere,13.7,0.00010544803620465896,0.005285,0.00864645,4.9113863367226304e-12,1.3972909824106238e-07,4.9113863367226304e-12,0.9,966,500
747,sphere,13.7,2.7491945113419087e-05,0.006102,0.00281737,8.703722056247326e-14,9.49775145447852e-09,8.703722056247326e-14,0.9,854,500
748,film,13.7,3.8401001719659734e-05,0.012882999999999999,0.00137382,2.3720086561653506e-13,6.433765472412695e-08,2.3720086561653506e-13,0.20366422425630318,911,500
749,film,13.7,0.00010523332560922681,0.00011999999999999999,0.00168356,4.881446065294667e-12,3.2716018556214147e-07,4.881446065294667e-12,0.3007744982188005,885,500
750,fiber,13.7,6.90351316807589e-05,0.00041,0.0018838400000000001,1.3781582271741072e-12,9.77102862932965e-08,1.3781582271741072e-12,0.40189592671429397,905,500
751,sphere,13.7,5.235765743185786e-05,0.011831,0.00504757,6.012142020801994e-13,3.444849702429855e-08,6.012142020801994e-13,0.8,893,500
752,sphere,13.7,6.456401149186706e-05,0.002621,0.0026956000000000003,1.1273535265763557e-12,5.2383061423547016e-08,1.1273535265763557e-12,0.9,923,500
753,film,13.7,4.3705147241479e-05,0.012633,0.00161081,3.496925438755181e-13,8.456793806271014e-08,3.496925438755181e-13,0.20070320135918096,899,500
754,film,13.7,0.0003059645601866076,0.000325,0.00153849,1.1997810129510875e-10,1.6789804290017131e-06,1.1997810129510875e-10,0.49544047419326753,992,500
755,sphere,13.7,0.00010618376117645365,0.011042999999999999,0.00568786,5.014907456264007e-12,1.416857173084221e-07,5.014907456264007e-12,0.8,912,500
756,film,13.7,0.0001519836083107146,0.007019,0.00239433,1.470546840936965e-11,6.774592639464084e-07,1.470546840936965e-11,0.30297387561491435,887,500
757,film,13.7,0.0001809137159266854,0.0028239999999999997,0.00087305,2.480293592877082e-11,5.784652358703854e-07,2.480293592877082e-11,0.5027598523937507,895,500
758,sphere,13.7,0.00021858328271644997,0.002962,0.00277377,4.374611005708642e-11,6.004042419909298e-07,4.374611005708642e-11,0.8,986,500
759,fiber,13.7,1.731745858680416e-05,0.000138,0.00042827,2.1754098092504985e-14,6.7726271708110485e-09,2.1754098092504985e-14,0.3005800113874441,959,500
760,fiber,13.7,0.00011091898483836403,0.00039799999999999997,0.00514048,5.716184891565113e-12,2.2653196088608405e-07,5.716184891565113e-12,0.6027204375568899,975,500
761,fiber,13.7,1.3281704450854707e-05,7.999999999999999e-05,0.00653198,9.814090197920217e-15,3.6317552216141773e-09,9.814090197920217e-15,0.39662923057096106,920,500
762,sphere,13.7,0.00011568361445059611,0.007796999999999999,0.00352103,6.484913050270147e-12,1.6817195108576753e-07,6.484913050270147e-12,0.9,949,500
763,fiber,13.7,0.00018847383706600888,0.0021969999999999997,0.0026675600000000002,2.8044120604605775e-11,9.309742446171017e-07,2.8044120604605775e-11,0.198949855425267,921,500
764,film,13.7,9.418921753530538e-06,0.008662,7.908e-05,3.5001944875891304e-15,1.953546556179737e-09,3.5001944875891304e-15,0.403527817672698,995,500
765,sphere,13.7,4.137935089506838e-05,0.006914999999999999,0.0047118,2.9678341684808607e-13,2.1516776635816462e-08,2.9678341684808607e-13,0.8,943,500
766,film,13.7,2.7050025699586484e-06,0.008183,2.363e-05,8.290708686725268e-17,1.6392060035689708e-10,8.290708686725268e-17,0.3966401688542543,935,500
767,fiber,13.7,5.78774538826877e-05,5.1e-05,0.00221,8.121137470657492e-13,8.650903898483841e-08,8.121137470657492e-13,0.6014695355984191,917,500
768,film,13.7,0.00011252310038914602,0.0017189999999999998,0.00095787,5.967792015899621e-12,2.804792228004477e-07,5.967792015899621e-12,0.40112298706714833,982,500
769,fiber,13.7,3.415736467324813e-05,0.00015999999999999999,0.00046060000000000003,1.6693280020445475e-13,2.2493754214210024e-08,1.6693280020445475e-13,0.49501587086921317,888,500
770,fiber,13.7,2.15391015386488e-05,5.8e-05,0.00630743,4.1857314389709564e-14,8.410087341214261e-09,4.1857314389709564e-14,0.7042297390850951,873,500
771,sphere,13.7,7.183529574812259e-05,0.00226,0.00167789,1.5527525874820824e-12,6.484636436633576e-08,1.5527525874820824e-12,0.9,980,500
772,fiber,13.7,0.00016284008082721537,0.0019199999999999998,0.00567301,1.8087249821985156e-11,6.98286707276091e-07,1.8087249821985156e-11,0.1964062795155815,961,500
773,fiber,13.7,0.00018592503411074258,0.0015019999999999999,0.00965173,2.692168378353609e-11,7.845338330338537e-07,2.692168378353609e-11,0.29634033209552746,950,500
774,film,13.7,7.603279500905514e-05,0.004436,0.00037425,1.8411597680853045e-12,1.0289245330813932e-07,1.8411597680853045e-12,0.49924446098999176,902,500
775,sphere,13.7,5.905203350792961e-08,0.011132999999999999,0.00287411,8.625676810649553e-22,4.382072706856716e-14,8.625676810649553e-22,0.8,892,500
776,fiber,13.7,9.128477003461657e-06,5.4999999999999995e-05,0.00579938,3.1862774264297937e-15,1.7157093434348725e-09,3.1862774264297937e-15,0.39651934988965654,986,500
777,fiber,13.7,3.407440340273626e-05,9.2e-05,0.00119553,1.657194148978873e-13,2.1046767941663152e-08,1.657194148978873e-13,0.703430343033493,946,500
778,fiber,13.7,1.575234880809826e-05,0.00018099999999999998,0.00026807,1.6372860783243985e-14,6.464313133926252e-09,1.6372860783243985e-14,0.2021923692554258,896,500
779,fiber,13.7,7.384049913228487e-05,0.0008399999999999999,0.00438597,1.6864461581184854e-12,1.4145373093263663e-07,1.6864461581184854e-12,0.2044765950699061,866,500
780,sphere,13.7,0.00022728649432323297,0.008076999999999999,0.0063073800000000005,4.918237531786225e-11,6.491680308278864e-07,4.918237531786225e-11,0.8,882,500
781,fiber,13.7,0.0001214723193155277,0.000716,0.00260554,7.507936320386509e-12,3.01853026740518e-07,7.507936320386509e-12,0.40473054225706934,937,500
782,fiber,13.7,0.0004257478197231948,0.001173,0.00932676,3.2325548824847824e-10,3.285185576698114e-06,3.2325548824847824e-10,0.697259779423014,988,500
783,film,13.7,7.42549549819359e-05,0.001377,0.0027310200000000002,1.715003168256152e-12,2.438609926972402e-07,1.715003168256152e-12,0.20091085741493553,867,500
784,sphere,13.7,5.277491525873361e-05,0.004118999999999999,0.00583273,6.157029624326832e-13,3.499975089002868e-08,6.157029624326832e-13,0.9,937,500
785,film,13.7,0.00014673036986363654,0.001813,0.00237016,1.3232705467420765e-11,6.389614256671801e-07,1.3232705467420765e-11,0.29940582839176727,929,500
786,sphere,13.7,1.801409377533911e-06,0.010516,0.003696,2.448645227988936e-17,4.077882448920761e-11,2.448645227988936e-17,0.9,871,500
787,sphere,13.7,9.832127341931853e-05,0.010650999999999999,0.0075159,3.981356742205968e-12,1.2148001964619682e-07,3.981356742205968e-12,0.8,882,500
788,fiber,13.7,0.0001713631955634099,0.000625,0.00206074,2.1078575903922062e-11,5.41782165203138e-07,2.1078575903922062e-11,0.5962897615759705,910,500
789,film,13.7,2.006418223120743e-06,0.002577,7.62e-05,3.3833973135235654e-17,1.8088239939161475e-10,3.3833973135235654e-17,0.19776137962638948,933,500
790,sphere,13.7,0.00017722497953574366,0.011611,0.0048938,2.331650290742034e-11,3.9469328141834114e-07,2.331650290742034e-11,0.9,938,500
791,sphere,13.7,9.996692563264577e-06,0.0027459999999999997,0.00064447,4.1846353317073444e-15,1.2558059493851591e-09,4.1846353317073444e-15,0.8,955,500
792,fiber,13.7,9.475320604383707e-05,0.000437,0.00985101,3.5634473787904374e-12,1.7250548469989044e-07,3.5634473787904374e-12,0.5013170201096877,880,500
793,fiber,13.7,6.791531126462195e-05,0.000404,0.00750948,1.3121748081665139e-12,9.461086604314208e-08,1.3121748081665139e-12,0.4012919619602869,859,500
794,film,13.7,3.357890495631444e-05,0.007052,0.00054907,1.5859452736059557e-13,3.365748517983492e-08,1.5859452736059557e-13,0.2976776725518128,967,500
795,film,13.7,4.4153821512386914e-05,0.011087,0.00038316,3.60573248394944e-13,4.3549057954542065e-08,3.60573248394944e-13,0.39778893340200666,918,500
796,fiber,13.7,0.00013088899148654343,0.000356,0.00099226,9.392862689514758e-12,3.105260094030831e-07,9.392862689514758e-12,0.7012144166262984,946,500
797,fiber,13.7,0.00023523103368470224,0.0026769999999999997,0.00244423,5.4522085608976175e-11,1.4357689055870292e-06,5.4522085608976175e-11,0.2043873645548095,990,500
798,fiber,13.7,3.9958212731706646e-05,0.000459,0.00850235,2.672432676438303e-13,4.159021608202768e-08,2.672432676438303e-13,0.20225857254444068,962,500
799,film,13.7,2.9030528216235747e-05,0.012424,7.488e-05,1.0248337594495548e-13,1.255733915767915e-08,1.0248337594495548e-13,0.5963580939397569,857,500
800,film,13.7,2.451930906022464e-05,0.008336,0.00038837,6.174663471437878e-14,1.7677366626503784e-08,6.174663471437878e-14,0.3021995078073943,879,500
801,fiber,13.7,0.00032983629809160383,0.000901,0.0010521600000000001,1.50308642280132e-10,1.9718426865371794e-06,1.50308642280132e-10,0.6998956184995977,887,500
802,sphere,13.7,1.5881937096455676e-05,0.0017519999999999999,0.00670602,1.678027307374796e-14,3.169690127564999e-09,1.678027307374796e-14,0.9,851,500
803,sphere,13.7,0.0002892577635977864,0.005111,0.00122816,1.0137799125213044e-10,1.0514289053941879e-06,1.0137799125213044e-10,0.8,893,500
804,fiber,13.7,2.4902058124901603e-05,0.00029099999999999997,0.00916958,6.468362293371499e-14,1.6268847844374633e-08,6.468362293371499e-14,0.19839435359848973,963,500
805,sphere,13.7,8.024056033431588e-05,0.012358,0.0055750700000000005,2.1640658297262044e-12,8.090917438922899e-08,2.1640658297262044e-12,0.8,935,500
806,fiber,13.7,4.482451975072119e-05,0.000205,0.00159197,3.7725546954548507e-13,3.8535592265447735e-08,3.7725546954548507e-13,0.5047298431905431,976,500
807,sphere,13.7,0.0001359599635786094,0.002745,0.0024679,1.0527414623555062e-11,2.3229076442349108e-07,1.0527414623555062e-11,0.9,863,500
808,sphere,13.7,0.000300867220228539,0.003622,0.008706160000000001,1.1408097647344695e-10,1.1375214925719488e-06,1.1408097647344695e-10,0.9,861,500
809,fiber,13.7,0.00047047938452713755,0.005514,0.00434685,4.3622485210361203e-10,5.814306885242383e-06,4.3622485210361203e-10,0.1977428964907552,884,500
810,film,13.7,3.4826002551216964e-05,4.9e-05,1.685e-05,1.769291910308259e-13,2.7121247300467327e-08,1.769291910308259e-13,0.3973676083235918,960,500
811,sphere,13.7,8.189474896899204e-05,0.006325,0.00055001,2.3006829675958837e-12,8.427950497047114e-08,2.3006829675958837e-12,0.9,973,500
812,film,13.7,0.00015478126173499579,0.008294,0.00135724,1.5532585649495896e-11,5.37589634568106e-07,1.5532585649495896e-11,0.39598683264843904,884,500
813,fiber,13.7,0.00016455778224601706,0.00077,0.0008713400000000001,1.8665683023032435e-11,5.219482524551221e-07,1.8665683023032435e-11,0.4954480682896731,930,500
814,fiber,13.7,4.2673850988219436e-05,0.00011499999999999999,0.00827259,3.255173328514352e-13,3.301141106303876e-08,3.255173328514352e-13,0.7039986599478538,947,500
815,film,13.7,7.650691168431264e-05,0.010291999999999999,9.791e-05,1.8758176737614718e-12,8.635837397284732e-08,1.8758176737614718e-12,0.6022707233768786,922,500
816,sphere,13.7,2.3533477730575144e-05,0.0012109999999999998,0.0003664,5.4594254830844166e-14,6.9595648534233765e-09,5.4594254830844166e-14,0.9,906,500
817,sphere,13.7,0.00017127834152624055,0.00047599999999999997,0.00820455,2.104727892547702e-11,3.6865044473096723e-07,2.104727892547702e-11,0.9,980,500
818,film,13.7,0.00027076217237761015,0.004175,0.00134706,8.314814771299898e-11,1.3098336804001942e-06,8.314814771299898e-11,0.49734149151692114,894,500
819,sphere,13.7,8.952580494370831e-05,0.003949,0.00114219,3.0056147467429e-12,1.0071782371460694e-07,3.0056147467429e-12,0.9,850,500
820,sphere,13.7,8.420651709721772e-05,0.001784,0.00591197,2.5010692881985883e-12,8.91048356261214e-08,2.5010692881985883e-12,0.9,852,500
821,fiber,13.7,2.30989204474936e-05,0.000139,0.00536716,5.1625427235848875e-14,1.0981699362970536e-08,5.1625427235848875e-14,0.3969834051727616,915,500
822,sphere,13.7,0.00010776479639737591,0.009871999999999999,0.00121633,5.242269544091468e-12,1.4593642040841227e-07,5.242269544091468e-12,0.9,858,500
823,film,13.7,2.807749487335406e-05,0.0039049999999999996,0.00024367,9.271791976532584e-14,1.7610542654382584e-08,9.271791976532584e-14,0.3977762423595193,997,500
824,fiber,13.7,7.685253463505772e-06,6.1e-05,0.00845589,1.9013549306632485e-15,1.3319407789947936e-09,1.9013549306632485e-15,0.30181882606592453,910,500
825,sphere,13.7,5.86037525937201e-05,0.0029649999999999998,0.00173557,8.430724313293573e-13,4.3157940951704504e-08,8.430724313293573e-13,0.8,924,500
826,fiber,13.7,9.495193932004105e-06,0.000111,0.00682624,3.585916125294578e-15,2.3657097532024533e-09,3.585916125294578e-15,0.19831136003614208,965,500
827,sphere,13.7,3.453973434169578e-05,0.010586,0.00654954,1.726019063372947e-13,1.49915952997588e-08,1.726019063372947e-13,0.8,866,500
828,sphere,13.7,0.0001376588217444735,0.008159999999999999,0.00844288,1.0926995225284999e-11,2.3813210995445002e-07,1.0926995225284999e-11,0.8,916,500
829,fiber,13.7,0.00017677531650285913,0.000641,0.00981573,2.3139473856080888e-11,5.761245605581222e-07,2.3139473856080888e-11,0.5985873190073115,946,500
830,fiber,13.7,7.844876958370257e-05,0.0009289999999999999,0.00853632,2.0223066891954406e-12,1.6235877706895472e-07,2.0223066891954406e-12,0.19544480612472473,877,500
831,film,13.7,1.0164301763783987e-05,0.005039,8.512e-05,4.3986687696064495e-15,2.2724611450898648e-09,4.3986687696064495e-15,0.403974079646807,895,500
832,fiber,13.7,7.815041666295406e-06,2.8e-05,0.00131526,1.999320885477039e-15,1.1243531051628082e-09,1.999320885477039e-15,0.6033086088646115,974,500
833,sphere,13.7,8.595771883281333e-05,0.000682,0.0016967,2.6603774253957176e-12,9.284951234816216e-08,2.6603774253957176e-12,0.8,972,500
834,film,13.7,8.912889326355652e-05,0.004901,0.00138971,2.9658156377077846e-12,2.3185087418475165e-07,2.9658156377077846e-12,0.3044550317636709,877,500
835,film,13.7,3.2905949956897186e-05,0.006193,0.00016355,1.4924916428702672e-13,1.933915257167242e-08,1.4924916428702672e-13,0.4975151295847323,893,500
